gene,condition,EN_D1,EN_D4
SMPD2,Stim48hr,7.9978156089782715,6.908389568328857
SMS,Stim48hr,7.916917324066162,7.096395492553711
SMTN,Stim48hr,7.993054389953613,7.4318976402282715
SMTNL1,Stim48hr,7.402944087982178,5.79367208480835
SMUG1,Stim48hr,7.958142280578613,7.175451755523682
SMYD3,Stim48hr,7.950621128082275,7.459705829620361
SNAI1,Stim48hr,7.903316497802734,5.61683988571167
SNAI3,Stim48hr,7.9484124183654785,5.424343585968018
SNAP23,Stim48hr,7.904567241668701,7.2637481689453125
SNAP47,Stim48hr,7.936334609985352,6.23247766494751
SNAPIN,Stim48hr,7.957848072052002,6.708397388458252
SNCA,Stim48hr,7.930511951446533,4.785985946655273
SND1,Stim48hr,7.756830215454102,6.554399013519287
SNED1,Stim48hr,7.980091571807861,4.145803928375244
SNPH,Stim48hr,7.872848033905029,7.149611473083496
SNTA1,Stim48hr,7.334777355194092,6.584269046783447
SNX10,Stim48hr,7.332072734832764,6.233975887298584
SNX11,Stim48hr,7.995373249053955,7.117300033569336
SNX12,Stim48hr,7.8911004066467285,6.476442813873291
SNX13,Stim48hr,7.996191501617432,7.138801574707031
SNX14,Stim48hr,7.999314785003662,7.384449005126953
SNX16,Stim48hr,7.013715744018555,4.619114875793457
SNX2,Stim48hr,7.952971458435059,6.503294467926025
SNX20,Stim48hr,7.984331130981445,7.093621730804443
SNX24,Stim48hr,7.224452972412109,5.802539348602295
SNX27,Stim48hr,7.979907035827637,6.415563583374023
SNX30,Stim48hr,7.908890247344971,4.488096237182617
SNX33,Stim48hr,7.971280574798584,6.646872520446777
SNX4,Stim48hr,7.3137969970703125,6.067159652709961
SNX8,Stim48hr,7.927076816558838,7.194875717163086
SNX9,Stim48hr,7.99014949798584,6.791102886199951
SOAT1,Stim48hr,7.957581043243408,5.673967361450195
SOAT2,Stim48hr,7.98870325088501,6.715707778930664
SOCS2,Stim48hr,7.586625576019287,5.983926773071289
SOCS5,Stim48hr,7.023036956787109,5.918673992156982
SOCS7,Stim48hr,7.528419017791748,6.6668314933776855
SOGA3,Stim48hr,7.999290943145752,7.207439422607422
SOHLH1,Stim48hr,7.837357521057129,6.363589763641357
SOHLH2,Stim48hr,7.919900894165039,6.352105140686035
SORBS3,Stim48hr,7.619164943695068,5.398260116577148
SORD,Stim48hr,7.941312789916992,6.019592761993408
SORL1,Stim48hr,7.996950626373291,7.207685947418213
SOWAHC,Stim48hr,7.806368827819824,7.368539333343506
SOX1,Stim48hr,7.933995246887207,6.675485134124756
SOX12,Stim48hr,7.975308418273926,6.821690082550049
SOX13,Stim48hr,7.894896030426025,5.8101935386657715
SOX18,Stim48hr,7.959532737731934,6.370198726654053
SOX2,Stim48hr,7.992602348327637,7.1397600173950195
SOX3,Stim48hr,7.555246829986572,6.375701904296875
SOX4,Stim48hr,7.991313457489014,7.262579917907715
SOX6,Stim48hr,7.904575824737549,5.531867027282715
SOX8,Stim48hr,7.9888811111450195,7.228119850158691
SP1,Stim48hr,7.995629787445068,6.651366710662842
SP100,Stim48hr,7.5389604568481445,7.02554988861084
SP140,Stim48hr,7.5194292068481445,7.270273685455322
SP140L,Stim48hr,7.992037296295166,6.747272491455078
SP2,Stim48hr,7.989139080047607,7.344086170196533
SP4,Stim48hr,7.919719696044922,6.720430374145508
SP6,Stim48hr,7.989413738250732,6.640456676483154
SP7,Stim48hr,7.6308417320251465,6.121230125427246
SP8,Stim48hr,7.926426887512207,7.103208065032959
SP9,Stim48hr,7.371878623962402,6.609413146972656
SPACA6,Stim48hr,7.741125106811523,6.95773458480835
SPACA9,Stim48hr,7.997280597686768,4.418576240539551
SPAG16,Stim48hr,7.996700763702393,5.188446521759033
SPAG4,Stim48hr,7.28047513961792,5.508793354034424
SPAG5,Stim48hr,7.992729663848877,7.449733257293701
SPAG7,Stim48hr,7.988032817840576,6.695258140563965
SPARC,Stim48hr,7.9190874099731445,6.219419002532959
SPARCL1,Stim48hr,7.041103363037109,5.368334770202637
SPART,Stim48hr,7.935092926025391,6.737877368927002
SPAST,Stim48hr,7.993871212005615,6.913203239440918
SPATA2L,Stim48hr,7.951457500457764,6.828105926513672
SPATA32,Stim48hr,7.946013450622559,7.074077129364014
SPATA6,Stim48hr,7.749528884887695,5.860237121582031
SPATA6L,Stim48hr,7.932940483093262,6.626402378082275
SPDEF,Stim48hr,7.977227210998535,7.328761100769043
SPDYA,Stim48hr,7.9898881912231445,7.085018634796143
SPECC1L,Stim48hr,7.697186470031738,6.541509628295898
SPEF2,Stim48hr,7.821787357330322,6.994461536407471
SPEG,Stim48hr,7.825958251953125,5.062800407409668
SPG11,Stim48hr,7.995710849761963,6.944516658782959
SPHK1,Stim48hr,7.884308815002441,5.535252094268799
SPHK2,Stim48hr,7.936076641082764,4.88194465637207
SPI1,Stim48hr,7.990289688110352,7.276321887969971
SPIC,Stim48hr,7.986227989196777,6.771816253662109
SPICE1,Stim48hr,7.887604236602783,6.7429680824279785
SPIN1,Stim48hr,7.8461737632751465,6.584327697753906
SPIN2B,Stim48hr,7.916976451873779,6.604887008666992
SPIN4,Stim48hr,7.983888626098633,7.194829940795898
SPINDOC,Stim48hr,7.99607515335083,7.283973217010498
SPINK1,Stim48hr,7.995274066925049,7.136284351348877
SPINK2,Stim48hr,7.9814276695251465,7.052038192749023
SPINK4,Stim48hr,7.981595039367676,7.003269672393799
SPINT1,Stim48hr,7.534908771514893,5.385495662689209
SPINT2,Stim48hr,7.825056076049805,7.385931968688965
SPIRE1,Stim48hr,7.597172737121582,7.212326526641846
SPN,Stim48hr,7.779742240905762,6.297962188720703
SPNS1,Stim48hr,7.739929676055908,6.965888023376465
SPNS3,Stim48hr,6.890538692474365,5.769176959991455
SPOCK2,Stim48hr,7.991270542144775,7.064029693603516
SPON1,Stim48hr,7.515134811401367,6.3631272315979
SPP1,Stim48hr,7.99009895324707,7.2182512283325195
SPRN,Stim48hr,7.839946269989014,6.829601764678955
SPRY2,Stim48hr,7.631654739379883,6.612948417663574
SPRYD3,Stim48hr,7.873230457305908,5.236510276794434
SPRYD4,Stim48hr,7.971124649047852,6.592988967895508
SPRYD7,Stim48hr,7.8677263259887695,6.849926948547363
SPSB1,Stim48hr,7.562018871307373,6.854320049285889
SPSB2,Stim48hr,7.9908952713012695,7.497809410095215
SPTAN1,Stim48hr,7.356699466705322,6.041414737701416
SPTB,Stim48hr,7.947807788848877,7.120421886444092
SPTLC1,Stim48hr,7.985110759735107,7.379192352294922
SPTSSB,Stim48hr,7.963818073272705,5.816585063934326
SPZ1,Stim48hr,7.918616771697998,7.184902191162109
SQOR,Stim48hr,7.42963171005249,6.925168037414551
SRD5A3,Stim48hr,7.950340747833252,6.7760162353515625
SREBF2,Stim48hr,7.998300552368164,7.2989912033081055
SREK1IP1,Stim48hr,7.781284809112549,5.837206840515137
SRGAP1,Stim48hr,7.037012577056885,6.59419584274292
SRGAP3,Stim48hr,7.998530387878418,7.2244062423706055
SRGN,Stim48hr,7.999477863311768,6.941512107849121
SRI,Stim48hr,7.745036602020264,6.720104217529297
SRM,Stim48hr,7.952892303466797,6.650228023529053
SRPK1,Stim48hr,7.963624477386475,7.150498390197754
SRSF10,Stim48hr,7.872445106506348,4.931258201599121
SRSF8,Stim48hr,7.993734359741211,7.017796039581299
SRSF9,Stim48hr,6.87126350402832,6.353139877319336
SRXN1,Stim48hr,7.848752975463867,5.725951194763184
SS18,Stim48hr,7.974908828735352,7.238166809082031
SS18L2,Stim48hr,7.992732048034668,7.141122341156006
SSBP1,Stim48hr,7.994872093200684,7.392308712005615
SSBP2,Stim48hr,6.962517261505127,5.812567710876465
SSBP3,Stim48hr,7.987331867218018,7.27048921585083
SSBP4,Stim48hr,7.987206935882568,7.209990978240967
SSH3,Stim48hr,7.942415237426758,6.6576642990112305
SSR1,Stim48hr,7.85875940322876,7.061316967010498
SSR2,Stim48hr,7.994204521179199,7.1813740730285645
SSR3,Stim48hr,7.99663782119751,7.402741432189941
SSR4,Stim48hr,7.94953727722168,5.994711875915527
ST14,Stim48hr,7.988654613494873,7.2883830070495605
ST3GAL2,Stim48hr,7.967949867248535,7.090679168701172
ST3GAL4,Stim48hr,7.975855827331543,7.269062519073486
ST6GALNAC1,Stim48hr,7.632408618927002,6.691732406616211
ST6GALNAC4,Stim48hr,7.867001533508301,7.091035842895508
ST7,Stim48hr,7.996012210845947,6.533581256866455
ST7L,Stim48hr,7.587701320648193,4.038265228271484
ST8SIA1,Stim48hr,7.977215766906738,7.175771713256836
ST8SIA4,Stim48hr,7.991243362426758,7.217031955718994
STAM,Stim48hr,7.920121192932129,4.101898193359375
STAM2,Stim48hr,7.970457077026367,7.37099027633667
STAMBP,Stim48hr,7.966340065002441,6.91433572769165
STAMBPL1,Stim48hr,7.997326850891113,7.307429313659668
STAP1,Stim48hr,7.121607780456543,6.10013484954834
STAP2,Stim48hr,7.755351543426514,6.960311412811279
STARD3NL,Stim48hr,7.981276512145996,7.085433483123779
STARD4,Stim48hr,7.9848761558532715,6.23506498336792
STARD5,Stim48hr,7.993307590484619,6.5539870262146
STARD7,Stim48hr,7.99850606918335,7.287840366363525
STARD9,Stim48hr,7.997910499572754,7.311805248260498
STAT2,Stim48hr,7.993989944458008,7.112301826477051
STAT3,Stim48hr,7.997567653656006,7.167405605316162
STAT4,Stim48hr,7.485350608825684,6.579323768615723
STAT5A,Stim48hr,7.991083145141602,7.375726699829102
STAT6,Stim48hr,7.720701217651367,6.575746059417725
STATH,Stim48hr,7.933249473571777,6.1471686363220215
STC2,Stim48hr,7.994302272796631,7.2027907371521
STEAP4,Stim48hr,7.973235130310059,6.642914295196533
STIP1,Stim48hr,7.7880940437316895,7.0192341804504395
STK25,Stim48hr,7.641712665557861,5.956037521362305
STK26,Stim48hr,7.757511615753174,5.3254618644714355
STK35,Stim48hr,7.719935417175293,5.590176582336426
STK38L,Stim48hr,7.947093963623047,7.181535243988037
STK39,Stim48hr,7.98115873336792,7.231589317321777
STK4,Stim48hr,7.998939037322998,7.276188850402832
STMN3,Stim48hr,7.985770225524902,5.79500675201416
STOM,Stim48hr,7.9374589920043945,6.699702262878418
STOML2,Stim48hr,7.994818210601807,7.1221184730529785
STON1,Stim48hr,7.889519214630127,6.875351905822754
STON2,Stim48hr,7.717436790466309,6.3563408851623535
STPG1,Stim48hr,7.822842597961426,6.661116600036621
STRADB,Stim48hr,7.882400035858154,6.885934829711914
STRAP,Stim48hr,7.918249130249023,6.814974308013916
STRBP,Stim48hr,7.995832443237305,6.873147010803223
STRIP1,Stim48hr,7.888008117675781,6.909738540649414
STRIP2,Stim48hr,7.982676982879639,7.296411514282227
STRN,Stim48hr,7.61537504196167,7.095742225646973
STUM,Stim48hr,7.975237846374512,7.278342247009277
STX10,Stim48hr,7.555757999420166,7.249608516693115
STX11,Stim48hr,7.992315292358398,7.251619338989258
STX16,Stim48hr,7.9859299659729,6.266211986541748
STX1A,Stim48hr,7.914834022521973,6.009810924530029
STX2,Stim48hr,7.998756408691406,7.224180221557617
STX6,Stim48hr,7.623691082000732,7.317615032196045
STX8,Stim48hr,7.997272968292236,6.8632001876831055
STXBP1,Stim48hr,7.217458248138428,5.996662616729736
STXBP2,Stim48hr,7.868786811828613,6.044992446899414
STYX,Stim48hr,7.994683742523193,6.961032390594482
STYXL1,Stim48hr,7.9973273277282715,7.401907920837402
SUCLG1,Stim48hr,7.9521050453186035,6.856164455413818
SUFU,Stim48hr,7.336233615875244,6.601755142211914
SULF2,Stim48hr,7.905331611633301,6.9102935791015625
SULT1A1,Stim48hr,7.997264862060547,7.307788372039795
SULT1B1,Stim48hr,7.954968452453613,6.187889099121094
SUMF1,Stim48hr,7.798816680908203,6.713119983673096
SUN2,Stim48hr,7.977848052978516,7.145482540130615
SUOX,Stim48hr,7.993852138519287,7.01116418838501
SUPT20H,Stim48hr,7.975555896759033,7.152031421661377
SUPT7L,Stim48hr,7.997386455535889,7.093700408935547
SUSD3,Stim48hr,7.988297939300537,6.96603536605835
SUSD4,Stim48hr,7.376606464385986,6.551802158355713
SUV39H2,Stim48hr,7.834509372711182,5.8964385986328125
SVIP,Stim48hr,7.018426895141602,5.4809370040893555
SWAP70,Stim48hr,7.993447780609131,7.146787166595459
SWSAP1,Stim48hr,7.946714878082275,7.160459995269775
SYAP1,Stim48hr,7.999599456787109,7.11892032623291
SYCE1L,Stim48hr,7.983424186706543,6.654632568359375
SYCE2,Stim48hr,7.32086181640625,6.012020111083984
SYCP2,Stim48hr,7.90191125869751,5.419376373291016
SYK,Stim48hr,7.988350868225098,7.343860626220703
SYNC,Stim48hr,7.7600202560424805,5.491430282592773
SYNE2,Stim48hr,7.8293681144714355,7.2715935707092285
SYNGR1,Stim48hr,7.9565606117248535,7.012861728668213
SYNGR2,Stim48hr,7.793954372406006,6.880916595458984
SYNGR3,Stim48hr,7.994738578796387,7.209503173828125
SYNJ1,Stim48hr,7.97551155090332,6.255532264709473
SYNJ2BP,Stim48hr,7.996571063995361,6.200700283050537
SYNM,Stim48hr,7.787169456481934,5.1748881340026855
SYT11,Stim48hr,7.9117112159729,6.010688781738281
SYTL1,Stim48hr,6.847086429595947,6.359158039093018
SYTL2,Stim48hr,6.963026523590088,7.328828811645508
SYTL3,Stim48hr,7.887537002563477,6.442032814025879
SYVN1,Stim48hr,7.879770278930664,6.593072414398193
TAB3,Stim48hr,7.989744186401367,7.54258394241333
TAC4,Stim48hr,7.955413341522217,6.80318546295166
TACC2,Stim48hr,7.987799644470215,5.96136999130249
TACR2,Stim48hr,7.971748352050781,3.493363380432129
TADA1,Stim48hr,7.987171649932861,7.19766092300415
TADA2A,Stim48hr,7.989354610443115,7.221991062164307
TADA2B,Stim48hr,7.991298198699951,6.983435153961182
TAF13,Stim48hr,7.995970249176025,7.263175010681152
TAF9B,Stim48hr,7.958115577697754,6.174892425537109
TAGLN2,Stim48hr,7.986653804779053,4.13800048828125
TAGLN3,Stim48hr,7.980935096740723,4.451838493347168
TAL1,Stim48hr,7.928642749786377,5.8978376388549805
TAL2,Stim48hr,7.494701385498047,6.082660675048828
TALDO1,Stim48hr,7.9982218742370605,7.419785022735596
TANGO2,Stim48hr,7.526861190795898,6.895049095153809
TAP2,Stim48hr,7.3306989669799805,6.559812068939209
TAPBPL,Stim48hr,7.987680912017822,6.799655437469482
TAPT1,Stim48hr,7.9960408210754395,7.312350273132324
TARBP1,Stim48hr,7.963411808013916,7.225064277648926
TASP1,Stim48hr,7.982316493988037,7.282180309295654
TATDN1,Stim48hr,7.961856365203857,7.072951316833496
TATDN2,Stim48hr,7.972553253173828,7.210913181304932
TAX1BP1,Stim48hr,7.987204074859619,7.122105121612549
TBC1D10A,Stim48hr,7.992894172668457,7.359177589416504
TBC1D10C,Stim48hr,7.575218677520752,7.1352128982543945
TBC1D15,Stim48hr,7.94968318939209,6.315583229064941
TBC1D16,Stim48hr,7.031153678894043,5.567238807678223
TBC1D19,Stim48hr,7.665576934814453,6.184585094451904
TBC1D2,Stim48hr,7.995889186859131,7.096531391143799
TBC1D20,Stim48hr,7.760000705718994,6.379566192626953
TBC1D22A,Stim48hr,7.792443752288818,5.733402252197266
TBC1D22B,Stim48hr,7.722590923309326,7.264061450958252
TBC1D23,Stim48hr,7.994232654571533,7.29849910736084
TBC1D24,Stim48hr,7.816617965698242,7.235394477844238
TBC1D25,Stim48hr,7.74042272567749,6.5650224685668945
TBC1D2B,Stim48hr,7.997010231018066,7.13366174697876
TBC1D31,Stim48hr,7.962584018707275,7.25259256362915
TBC1D3B,Stim48hr,7.973389625549316,6.407058238983154
TBC1D5,Stim48hr,7.992722034454346,7.26419734954834
TBCEL,Stim48hr,7.9969258308410645,7.42145299911499
TBCK,Stim48hr,7.148253440856934,7.153541564941406
TBKBP1,Stim48hr,7.924676895141602,6.952053546905518
TBPL1,Stim48hr,7.9890971183776855,6.8846755027771
TBPL2,Stim48hr,7.631028175354004,6.967461109161377
TBR1,Stim48hr,7.994590759277344,7.383328437805176
TBRG1,Stim48hr,7.947890758514404,7.031071186065674
TBX1,Stim48hr,7.901811122894287,6.273070335388184
TBX10,Stim48hr,7.999582290649414,7.448063850402832
TBX15,Stim48hr,7.882411956787109,5.54420280456543
TBX18,Stim48hr,7.9863200187683105,4.539719581604004
TBX2,Stim48hr,7.997757434844971,7.2526936531066895
TBX3,Stim48hr,7.9422926902771,6.647064685821533
TBX4,Stim48hr,7.983855247497559,7.448869228363037
TBX5,Stim48hr,7.960025787353516,7.06276798248291
TBXA2R,Stim48hr,7.994246482849121,6.572767734527588
TBXAS1,Stim48hr,7.86759090423584,6.022608757019043
TC2N,Stim48hr,7.9659576416015625,4.905180931091309
TCAIM,Stim48hr,7.93315315246582,4.6423468589782715
TCEA2,Stim48hr,7.824868202209473,6.930322647094727
TCEAL1,Stim48hr,7.535980224609375,6.613028049468994
TCEAL2,Stim48hr,7.96528434753418,7.078958034515381
TCEAL4,Stim48hr,7.9987945556640625,7.298717975616455
TCEAL8,Stim48hr,7.893481254577637,7.243235111236572
TCEANC2,Stim48hr,7.8855299949646,6.384763717651367
TCF15,Stim48hr,7.99826192855835,5.203826904296875
TCF19,Stim48hr,7.700038909912109,7.184446334838867
TCF23,Stim48hr,7.997380256652832,5.032033920288086
TCF24,Stim48hr,7.18254280090332,6.399059295654297
TCF25,Stim48hr,7.998478889465332,7.337937831878662
TCF7L1,Stim48hr,7.249792098999023,6.388748645782471
TCHP,Stim48hr,7.9709320068359375,7.097525119781494
TCIM,Stim48hr,7.989120006561279,7.175922870635986
TCIRG1,Stim48hr,7.982212066650391,6.504859447479248
TCL1A,Stim48hr,7.9954729080200195,7.039736270904541
TCP11L2,Stim48hr,7.286759853363037,6.2935051918029785
TCTA,Stim48hr,7.786571502685547,7.109912872314453
TCTN1,Stim48hr,7.565271854400635,6.367863655090332
TCTN3,Stim48hr,7.998279571533203,7.259028911590576
TDG,Stim48hr,7.979828357696533,7.186599254608154
TDP1,Stim48hr,7.993990421295166,7.175806999206543
TDRD3,Stim48hr,7.967508316040039,6.572750568389893
TDRD7,Stim48hr,7.829024314880371,6.009660720825195
TDRKH,Stim48hr,7.998640060424805,7.394466400146484
TEAD2,Stim48hr,7.966529846191406,6.5594377517700195
TEAD3,Stim48hr,7.471791744232178,6.4612956047058105
TEAD4,Stim48hr,7.8969926834106445,6.930912494659424
TECPR1,Stim48hr,7.1342363357543945,5.798396110534668
TEF,Stim48hr,7.9979329109191895,7.343753814697266
TENT2,Stim48hr,7.980334281921387,7.217379570007324
TENT5A,Stim48hr,7.396182537078857,6.510907173156738
TENT5C,Stim48hr,7.9989118576049805,7.251084327697754
TEP1,Stim48hr,7.989424705505371,7.018325328826904
TEPSIN,Stim48hr,7.955732822418213,7.26917028427124
TERT,Stim48hr,7.993813514709473,3.7013916969299316
TESC,Stim48hr,7.997676849365234,7.233242034912109
TESK1,Stim48hr,7.943047523498535,6.741370677947998
TESK2,Stim48hr,7.962579250335693,7.408674240112305
TESMIN,Stim48hr,7.763660430908203,6.725021839141846
TESPA1,Stim48hr,7.996864318847656,7.223241329193115
TET2,Stim48hr,7.842806339263916,7.140207767486572
TEX2,Stim48hr,7.955210208892822,6.774430751800537
TEX22,Stim48hr,7.947018146514893,6.64445161819458
TEX264,Stim48hr,7.98076868057251,7.165093421936035
TEX30,Stim48hr,7.8735222816467285,7.090725898742676
TFAM,Stim48hr,7.998404502868652,7.279630661010742
TFAP2A,Stim48hr,7.191775798797607,5.099896430969238
TFAP2B,Stim48hr,7.999223232269287,7.493749141693115
TFAP2C,Stim48hr,7.949212074279785,6.553673267364502
TFAP4,Stim48hr,7.103584289550781,6.04695463180542
TFB1M,Stim48hr,7.988885402679443,7.425749778747559
TFCP2,Stim48hr,7.988518238067627,7.398380756378174
TFCP2L1,Stim48hr,7.875457763671875,5.42270565032959
TFDP3,Stim48hr,7.956467151641846,6.750626564025879
TFEB,Stim48hr,7.961134433746338,7.103600025177002
TFF3,Stim48hr,7.103911399841309,4.885357856750488
TFG,Stim48hr,7.944057941436768,7.260145664215088
TFPI,Stim48hr,7.994932174682617,7.274496078491211
TGFA,Stim48hr,7.976177215576172,6.7195820808410645
TGFB1,Stim48hr,7.899050235748291,6.9954400062561035
TGFB3,Stim48hr,7.9714674949646,5.643656253814697
TGFBI,Stim48hr,7.69671106338501,6.395789623260498
TGFBRAP1,Stim48hr,7.994635105133057,6.494998931884766
TGIF1,Stim48hr,7.279274940490723,6.544726848602295
TGIF2,Stim48hr,7.730495929718018,5.032425403594971
TGOLN2,Stim48hr,7.202206611633301,6.011617660522461
THADA,Stim48hr,7.918882846832275,5.2410712242126465
THAP5,Stim48hr,7.992758750915527,7.281013488769531
THAP6,Stim48hr,7.987576961517334,7.046133518218994
THAP7,Stim48hr,7.9116597175598145,6.855795383453369
THAP9,Stim48hr,7.521428108215332,6.851949691772461
THBS1,Stim48hr,7.98743200302124,7.170104026794434
THEM4,Stim48hr,7.892747402191162,5.519043922424316
THEM5,Stim48hr,7.973698139190674,6.914604187011719
THEM6,Stim48hr,7.233101844787598,5.596289157867432
THEMIS,Stim48hr,7.995802402496338,6.771778106689453
THEMIS2,Stim48hr,7.975304126739502,6.799748420715332
THNSL1,Stim48hr,7.9626145362854,5.944314956665039
THOP1,Stim48hr,7.998865127563477,7.43871545791626
THRAP3,Stim48hr,7.997121334075928,7.3442792892456055
THUMPD2,Stim48hr,7.913430213928223,7.155862331390381
THUMPD3,Stim48hr,7.339961528778076,6.774229526519775
THY1,Stim48hr,7.460327625274658,6.181479454040527
THYN1,Stim48hr,7.998163223266602,7.261258602142334
TIGAR,Stim48hr,7.956490993499756,6.199055194854736
TIGD3,Stim48hr,6.960578441619873,5.663514137268066
TIGD4,Stim48hr,7.965744495391846,6.839085578918457
TIGD6,Stim48hr,7.543630599975586,6.414640426635742
TIGD7,Stim48hr,7.847799301147461,5.2700653076171875
TIMM10B,Stim48hr,7.985074520111084,7.2691521644592285
TIMM17A,Stim48hr,7.994873046875,7.355658054351807
TIMM8A,Stim48hr,7.764373302459717,6.864378929138184
TIMP2,Stim48hr,7.972877025604248,3.807619571685791
TJAP1,Stim48hr,7.9941020011901855,7.050741672515869
TJP3,Stim48hr,7.069972038269043,5.578017234802246
TK1,Stim48hr,7.912862300872803,4.821493148803711
TKTL1,Stim48hr,7.909628391265869,6.494663238525391
TLCD1,Stim48hr,7.76066780090332,6.418453693389893
TLDC2,Stim48hr,7.833287239074707,6.114203453063965
TLE2,Stim48hr,7.781436920166016,5.547212600708008
TLE4,Stim48hr,7.842788219451904,7.280275821685791
TLN1,Stim48hr,7.992460250854492,7.23646354675293
TLNRD1,Stim48hr,7.959854602813721,6.444009304046631
TLR5,Stim48hr,7.996769905090332,7.2691450119018555
TLR6,Stim48hr,7.5825090408325195,6.90528678894043
TLX1,Stim48hr,7.78386116027832,5.294858932495117
TLX2,Stim48hr,7.993452072143555,7.238163948059082
TLX3,Stim48hr,7.896235942840576,6.404468059539795
TM2D1,Stim48hr,7.937551498413086,6.829805374145508
TM4SF1,Stim48hr,7.364551544189453,5.612547397613525
TM6SF1,Stim48hr,7.28434944152832,6.412242889404297
TM7SF2,Stim48hr,7.917959690093994,6.056536674499512
TM7SF3,Stim48hr,7.978593349456787,5.543443202972412
TM9SF3,Stim48hr,7.892205238342285,5.541921138763428
TMBIM1,Stim48hr,7.577539920806885,5.753798961639404
TMBIM6,Stim48hr,7.926529884338379,7.349864482879639
TMC5,Stim48hr,7.949990272521973,6.469538688659668
TMC8,Stim48hr,7.991005897521973,7.1411309242248535
TMCC3,Stim48hr,7.981831073760986,5.953016757965088
TMCO1,Stim48hr,7.99848747253418,6.943969249725342
TMCO4,Stim48hr,7.944269180297852,5.090137481689453
TMCO6,Stim48hr,7.619946002960205,6.7837748527526855
TMED3,Stim48hr,7.994598865509033,7.381965637207031
TMED8,Stim48hr,7.998276233673096,7.040988445281982
TMEM102,Stim48hr,7.956486701965332,5.313394546508789
TMEM106A,Stim48hr,7.539488315582275,6.997045516967773
TMEM106B,Stim48hr,7.994100570678711,7.265760898590088
TMEM106C,Stim48hr,7.50096321105957,6.568889141082764
TMEM107,Stim48hr,7.944545745849609,6.696506977081299
TMEM109,Stim48hr,7.909383296966553,6.798144340515137
TMEM11,Stim48hr,7.972492218017578,7.312437534332275
TMEM115,Stim48hr,7.749311447143555,6.435824394226074
TMEM116,Stim48hr,7.995072841644287,7.341979026794434
TMEM117,Stim48hr,7.231672763824463,6.051054954528809
TMEM120A,Stim48hr,7.518259525299072,5.245527267456055
TMEM121,Stim48hr,7.948015213012695,7.111313819885254
TMEM126A,Stim48hr,7.980527400970459,7.346317291259766
TMEM131,Stim48hr,7.9363932609558105,6.850832939147949
TMEM134,Stim48hr,7.997682094573975,7.356739044189453
TMEM135,Stim48hr,7.928258419036865,6.6136322021484375
TMEM140,Stim48hr,7.964698314666748,6.992373466491699
TMEM141,Stim48hr,7.9265217781066895,7.155508041381836
TMEM143,Stim48hr,7.8446574211120605,6.011746883392334
TMEM14A,Stim48hr,7.84242582321167,5.214484214782715
TMEM14B,Stim48hr,7.310119152069092,6.197359561920166
TMEM150A,Stim48hr,7.677424430847168,6.765712261199951
TMEM154,Stim48hr,7.996302604675293,7.263601779937744
TMEM156,Stim48hr,7.930882453918457,6.053781509399414
TMEM161A,Stim48hr,7.998744010925293,7.2472686767578125
TMEM161B,Stim48hr,7.797439098358154,6.6717681884765625
TMEM167A,Stim48hr,7.85272741317749,6.279081344604492
TMEM167B,Stim48hr,7.587530612945557,6.412423133850098
TMEM168,Stim48hr,7.9966912269592285,7.272741317749023
TMEM170A,Stim48hr,7.862663745880127,6.124322414398193
TMEM175,Stim48hr,7.984295845031738,6.705902099609375
TMEM176B,Stim48hr,7.9959235191345215,7.312070846557617
TMEM177,Stim48hr,7.370999813079834,6.081442356109619
TMEM178B,Stim48hr,7.165256500244141,7.046896457672119
TMEM18,Stim48hr,7.939886569976807,6.97285270690918
TMEM184C,Stim48hr,7.22731351852417,6.207030296325684
TMEM185A,Stim48hr,7.229655742645264,6.638497352600098
TMEM186,Stim48hr,7.995378017425537,6.867364406585693
TMEM19,Stim48hr,7.91392183303833,7.139853000640869
TMEM192,Stim48hr,7.687200546264648,6.744950771331787
TMEM200A,Stim48hr,7.898069381713867,6.413692474365234
TMEM201,Stim48hr,7.994381427764893,7.273556709289551
TMEM204,Stim48hr,7.981044292449951,7.094536781311035
TMEM205,Stim48hr,7.809245586395264,7.320213317871094
TMEM216,Stim48hr,7.919186592102051,7.246799945831299
TMEM217,Stim48hr,7.960707664489746,6.111973285675049
TMEM218,Stim48hr,7.082232475280762,5.784853935241699
TMEM222,Stim48hr,7.746338367462158,6.024967193603516
TMEM223,Stim48hr,7.101247310638428,6.506435871124268
TMEM237,Stim48hr,7.917797565460205,6.363430976867676
TMEM241,Stim48hr,7.9860310554504395,5.079268455505371
TMEM248,Stim48hr,7.988480567932129,7.348536014556885
TMEM25,Stim48hr,7.981325626373291,2.798489570617676
TMEM250,Stim48hr,7.986569404602051,6.572796821594238
TMEM254,Stim48hr,7.698695659637451,7.226678371429443
TMEM255A,Stim48hr,7.986995697021484,6.420560836791992
TMEM256,Stim48hr,7.943106174468994,7.225706100463867
TMEM260,Stim48hr,7.944151401519775,5.651304244995117
TMEM263,Stim48hr,7.976025104522705,7.327298164367676
TMEM267,Stim48hr,7.982300758361816,7.165951251983643
TMEM268,Stim48hr,7.980428218841553,7.269275188446045
TMEM273,Stim48hr,7.988485813140869,7.183642864227295
TMEM30A,Stim48hr,7.9380035400390625,7.214686393737793
TMEM30B,Stim48hr,7.92587947845459,5.804422855377197
TMEM33,Stim48hr,7.962085247039795,6.229097843170166
TMEM35B,Stim48hr,7.714870929718018,7.220175266265869
