perturbation,line,state,EN_mean,EN_lo,EN_hi,argmin_mean,argmin_lo,argmin_hi,rstar_mean,rstar_lo,rstar_hi,splithalf_rho_EN,splithalf_rho_argmin,occ_entropy,state_div,cell_disp,effect_size,n_de,n_cells
SENP6,k562,G1,5.9641,5.6644,6.274,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8555,0.00344,0.12669,1.8315,48,81
SENP6,k562,S,5.9971,5.7861,6.1445,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8555,0.00344,0.12669,1.8315,48,81
SENP6,k562,G2M,5.8577,5.4092,6.1624,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8555,0.00344,0.12669,1.8315,48,81
SEPHS2,k562,G1,6.6358,6.4881,6.7528,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.8409,0.00203,0.13028,1.5722,10,138
SEPHS2,k562,S,6.6028,6.4718,6.7126,6.067,6.0,6.65,6.067,6.0,6.65,0.9481,0.831,0.8409,0.00203,0.13028,1.5722,10,138
SEPHS2,k562,G2M,6.6049,6.378,6.7045,6.133,6.0,7.0,6.133,6.0,7.0,0.9554,0.8305,0.8409,0.00203,0.13028,1.5722,10,138
SEPSECS,k562,G1,6.9653,6.9335,6.9864,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8768,0.00024,0.13572,1.8669,49,81
SEPSECS,k562,S,6.9553,6.8505,7.0058,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8768,0.00024,0.13572,1.8669,49,81
SEPSECS,k562,G2M,6.9603,6.9017,7.0368,6.6,3.1,7.0,6.6,3.1,7.0,0.9554,0.8305,0.8768,0.00024,0.13572,1.8669,49,81
SERBP1,k562,G1,5.9869,5.811,6.2136,5.0,5.0,5.0,5.0,5.0,5.0,0.9692,0.8496,0.8707,0.00072,0.12925,2.3375,128,87
SERBP1,k562,S,6.0243,5.8369,6.1886,5.0,5.0,5.0,5.0,5.0,5.0,0.9481,0.831,0.8707,0.00072,0.12925,2.3375,128,87
SERBP1,k562,G2M,5.9681,5.4986,6.14,5.0,5.0,5.0,5.0,5.0,5.0,0.9554,0.8305,0.8707,0.00072,0.12925,2.3375,128,87
SETD2,k562,G1,3.5093,3.1364,5.2102,2.2,2.0,3.95,2.2,2.0,3.95,0.9692,0.8496,0.8548,0.00152,0.1229,2.2388,88,78
SETD2,k562,S,3.4066,2.9734,3.9771,2.267,2.0,4.6,2.267,2.0,4.6,0.9481,0.831,0.8548,0.00152,0.1229,2.2388,88,78
SETD2,k562,G2M,3.6983,3.0753,5.7722,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.8548,0.00152,0.1229,2.2388,88,78
SF3B5,k562,G1,3.939,3.8122,4.0067,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,1.0705,0.09754,0.18111,5.8253,634,69
SF3B5,k562,S,3.9536,3.8922,4.0347,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,1.0705,0.09754,0.18111,5.8253,634,69
SF3B5,k562,G2M,3.9006,3.7984,4.0129,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,1.0705,0.09754,0.18111,5.8253,634,69
SFSWAP,k562,G1,6.7782,6.7006,6.8481,7.733,6.0,8.0,7.6,6.0,8.0,0.9692,0.8496,1.0237,0.01468,0.142,2.8054,179,145
SFSWAP,k562,S,6.8358,6.742,6.9592,7.6,6.0,8.0,7.4,6.0,8.0,0.9481,0.831,1.0237,0.01468,0.142,2.8054,179,145
SFSWAP,k562,G2M,6.8375,6.7373,6.9433,6.733,4.05,8.0,6.6,4.05,8.0,0.9554,0.8305,1.0237,0.01468,0.142,2.8054,179,145
SHQ1,k562,G1,6.1418,5.8731,6.3871,3.867,3.0,4.0,3.133,3.0,4.0,0.9692,0.8496,0.8401,0.00121,0.13456,1.7139,30,90
SHQ1,k562,S,6.119,5.8866,6.2715,3.667,3.0,4.0,3.0,3.0,3.0,0.9481,0.831,0.8401,0.00121,0.13456,1.7139,30,90
SHQ1,k562,G2M,6.0961,5.7903,6.4665,3.867,3.0,4.0,3.333,3.0,4.0,0.9554,0.8305,0.8401,0.00121,0.13456,1.7139,30,90
SKA3,k562,G1,2.8932,2.4349,3.7405,1.8,1.0,2.0,1.8,1.0,2.0,0.9692,0.8496,0.8806,0.00016,0.13073,2.1921,89,109
SKA3,k562,S,2.6609,2.3396,2.9073,2.467,1.0,6.95,2.067,1.0,5.9,0.9481,0.831,0.8806,0.00016,0.13073,2.1921,89,109
SKA3,k562,G2M,2.8382,2.6616,3.039,2.533,1.0,8.0,2.533,1.0,8.0,0.9554,0.8305,0.8806,0.00016,0.13073,2.1921,89,109
SKP1,k562,G1,5.375,5.2407,5.509,6.2,1.0,7.0,6.2,1.0,7.0,0.9692,0.8496,0.8509,0.02562,0.16321,3.5407,301,64
SKP1,k562,S,5.4085,5.3158,5.5992,6.6,3.1,7.0,6.6,3.1,7.0,0.9481,0.831,0.8509,0.02562,0.16321,3.5407,301,64
SKP1,k562,G2M,5.3826,5.2573,5.4956,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8509,0.02562,0.16321,3.5407,301,64
SKP2,k562,G1,6.2323,6.078,6.4157,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,1.025,0.01499,0.12637,1.5577,38,192
SKP2,k562,S,6.2345,6.1434,6.4069,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,1.025,0.01499,0.12637,1.5577,38,192
SKP2,k562,G2M,6.2275,5.9817,6.3768,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,1.025,0.01499,0.12637,1.5577,38,192
SLC1A5,k562,G1,6.5869,6.3115,6.7186,5.667,1.0,8.0,5.667,1.0,8.0,0.9692,0.8496,0.916,0.00112,0.13651,1.0131,2,332
SLC1A5,k562,S,6.609,6.4701,6.6939,5.2,1.0,8.0,5.2,1.0,8.0,0.9481,0.831,0.916,0.00112,0.13651,1.0131,2,332
SLC1A5,k562,G2M,6.5877,6.3509,6.7262,4.267,1.0,8.0,4.267,1.0,8.0,0.9554,0.8305,0.916,0.00112,0.13651,1.0131,2,332
SLC25A3,k562,G1,7.0555,7.0276,7.0901,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.866,1e-05,0.12868,1.6975,25,102
SLC25A3,k562,S,7.0577,7.0187,7.1087,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.866,1e-05,0.12868,1.6975,25,102
SLC25A3,k562,G2M,7.0437,6.9847,7.1069,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.866,1e-05,0.12868,1.6975,25,102
SLC39A7,k562,G1,5.7691,5.5969,5.9071,5.0,5.0,5.0,5.0,5.0,5.0,0.9692,0.8496,0.9165,0.00198,0.12806,1.9951,46,121
SLC39A7,k562,S,5.6877,5.0513,5.9351,5.0,5.0,5.0,5.0,5.0,5.0,0.9481,0.831,0.9165,0.00198,0.12806,1.9951,46,121
SLC39A7,k562,G2M,5.7477,5.2597,5.9951,5.0,5.0,5.0,5.0,5.0,5.0,0.9554,0.8305,0.9165,0.00198,0.12806,1.9951,46,121
SLC39A9,k562,G1,6.2297,5.4984,6.5031,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9219,0.00176,0.13628,1.4554,29,724
SLC39A9,k562,S,6.1975,5.9981,6.4705,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9219,0.00176,0.13628,1.4554,29,724
SLC39A9,k562,G2M,6.1505,5.5708,6.5218,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9219,0.00176,0.13628,1.4554,29,724
SLU7,k562,G1,3.5729,3.3819,3.6859,4.867,3.05,5.65,2.4,2.0,5.0,0.9692,0.8496,0.9756,0.04484,0.19068,7.493,791,195
SLU7,k562,S,3.5873,3.2425,3.7101,5.133,5.0,6.0,3.0,2.0,5.0,0.9481,0.831,0.9756,0.04484,0.19068,7.493,791,195
SLU7,k562,G2M,3.6591,3.5909,3.7469,4.867,3.05,5.65,2.733,2.0,5.0,0.9554,0.8305,0.9756,0.04484,0.19068,7.493,791,195
SMC1A,k562,G1,4.5866,4.2424,4.9948,5.6,3.0,6.0,5.6,3.0,6.0,0.9692,0.8496,1.0692,0.087,0.18053,5.8521,574,166
SMC1A,k562,S,4.654,4.408,4.952,5.8,4.05,6.0,5.8,4.05,6.0,0.9481,0.831,1.0692,0.087,0.18053,5.8521,574,166
SMC1A,k562,G2M,4.6398,4.3649,5.0133,5.4,3.0,6.0,5.4,3.0,6.0,0.9554,0.8305,1.0692,0.087,0.18053,5.8521,574,166
SMC2,k562,G1,7.0159,6.9753,7.0705,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9806,0.01206,0.13351,3.0807,216,108
SMC2,k562,S,7.0146,6.968,7.0683,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9806,0.01206,0.13351,3.0807,216,108
SMC2,k562,G2M,7.0094,6.9956,7.0295,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9806,0.01206,0.13351,3.0807,216,108
SMC5,k562,G1,6.8257,6.7276,6.8917,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9287,0.00427,0.12897,1.6136,20,115
SMC5,k562,S,6.857,6.7937,6.8904,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9287,0.00427,0.12897,1.6136,20,115
SMC5,k562,G2M,6.854,6.8138,6.8941,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9287,0.00427,0.12897,1.6136,20,115
SMC6,k562,G1,6.7621,6.4545,6.8751,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9346,0.00421,0.13361,1.8079,51,113
SMC6,k562,S,6.8094,6.7122,6.8614,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9346,0.00421,0.13361,1.8079,51,113
SMC6,k562,G2M,6.8008,6.6663,6.8862,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9346,0.00421,0.13361,1.8079,51,113
SNAPC1,k562,G1,3.9846,3.7255,4.2417,4.0,4.0,4.0,3.267,3.0,4.0,0.9692,0.8496,0.9629,0.06394,0.13819,4.0499,337,96
SNAPC1,k562,S,4.0502,3.7675,4.3707,3.8,3.0,4.0,3.533,3.0,4.0,0.9481,0.831,0.9629,0.06394,0.13819,4.0499,337,96
SNAPC1,k562,G2M,4.0467,3.9333,4.1418,3.933,3.35,4.0,3.467,3.0,4.0,0.9554,0.8305,0.9629,0.06394,0.13819,4.0499,337,96
SNRNP27,k562,G1,5.6878,5.5816,5.795,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.7859,0.01514,0.14859,3.6639,340,42
SNRNP27,k562,S,5.6288,5.282,5.8054,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.7859,0.01514,0.14859,3.6639,340,42
SNRNP27,k562,G2M,5.7067,5.5419,5.8334,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.7859,0.01514,0.14859,3.6639,340,42
SNRNP35,k562,G1,6.7646,6.6971,6.8253,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8973,0.00499,0.15217,2.7127,186,159
SNRNP35,k562,S,6.7891,6.6347,6.8838,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8973,0.00499,0.15217,2.7127,186,159
SNRNP35,k562,G2M,6.7714,6.5875,6.8678,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8973,0.00499,0.15217,2.7127,186,159
SNRNP48,k562,G1,6.612,6.4467,6.8052,6.933,6.35,7.0,6.867,6.0,7.0,0.9692,0.8496,0.9984,0.02237,0.15393,3.2893,234,179
SNRNP48,k562,S,6.6231,6.3376,6.8122,6.867,6.0,7.0,6.8,6.0,7.0,0.9481,0.831,0.9984,0.02237,0.15393,3.2893,234,179
SNRNP48,k562,G2M,6.6305,6.4054,6.7964,6.8,6.0,7.0,6.8,6.0,7.0,0.9554,0.8305,0.9984,0.02237,0.15393,3.2893,234,179
SNRPD1,k562,G1,4.8356,4.6708,4.9573,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,0.8352,0.1974,0.17092,7.7547,762,112
SNRPD1,k562,S,4.8933,4.677,5.0477,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,0.8352,0.1974,0.17092,7.7547,762,112
SNRPD1,k562,G2M,4.7633,4.5372,4.8707,4.0,4.0,4.0,4.0,4.0,4.0,0.9554,0.8305,0.8352,0.1974,0.17092,7.7547,762,112
SNRPG,k562,G1,4.1379,3.9861,4.2693,2.933,2.0,4.0,2.533,2.0,4.0,0.9692,0.8496,1.0301,0.05249,0.15746,4.5848,413,327
SNRPG,k562,S,4.1442,3.9055,4.3821,3.467,2.0,4.0,2.533,2.0,4.0,0.9481,0.831,1.0301,0.05249,0.15746,4.5848,413,327
SNRPG,k562,G2M,4.2093,3.9726,4.3282,3.867,2.7,4.0,2.8,2.0,4.0,0.9554,0.8305,1.0301,0.05249,0.15746,4.5848,413,327
SNUPN,k562,G1,4.3958,4.0606,4.8537,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8554,0.00028,0.13436,1.4882,10,134
SNUPN,k562,S,4.4674,4.1531,5.1474,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8554,0.00028,0.13436,1.4882,10,134
SNUPN,k562,G2M,4.4027,4.2932,4.6604,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8554,0.00028,0.13436,1.4882,10,134
SOD1,k562,G1,6.291,5.6063,6.5269,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9101,0.00122,0.13394,1.3996,16,165
SOD1,k562,S,6.2992,5.617,6.6323,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9101,0.00122,0.13394,1.3996,16,165
SOD1,k562,G2M,6.2705,5.8644,6.6367,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9101,0.00122,0.13394,1.3996,16,165
SOD2,k562,G1,6.7124,6.5098,6.8011,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.8759,0.00033,0.12396,1.3645,6,178
SOD2,k562,S,6.7149,6.432,6.8364,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.8759,0.00033,0.12396,1.3645,6,178
SOD2,k562,G2M,6.6839,6.1879,6.8041,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.8759,0.00033,0.12396,1.3645,6,178
SP2,k562,G1,4.4089,3.7088,5.8948,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8672,3e-05,0.1318,2.0328,54,115
SP2,k562,S,4.3535,3.9123,5.5351,7.533,3.45,8.0,7.533,3.45,8.0,0.9481,0.831,0.8672,3e-05,0.1318,2.0328,54,115
SP2,k562,G2M,4.3888,3.8195,5.9309,7.533,3.45,8.0,7.533,3.45,8.0,0.9554,0.8305,0.8672,3e-05,0.1318,2.0328,54,115
SPATA5L1,k562,G1,7.0015,6.8669,7.107,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9695,0.00877,0.1337,1.7152,55,148
SPATA5L1,k562,S,7.009,6.8714,7.1032,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9695,0.00877,0.1337,1.7152,55,148
SPATA5L1,k562,G2M,6.9742,6.8427,7.0596,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9695,0.00877,0.1337,1.7152,55,148
SPC24,k562,G1,4.5079,4.1253,5.229,3.333,1.0,6.0,3.333,1.0,6.0,0.9692,0.8496,1.0323,0.06223,0.20284,4.9488,460,95
SPC24,k562,S,4.4877,4.0169,5.2314,3.333,1.0,6.0,3.333,1.0,6.0,0.9481,0.831,1.0323,0.06223,0.20284,4.9488,460,95
SPC24,k562,G2M,4.3752,3.7655,4.6833,2.333,1.0,6.0,2.333,1.0,6.0,0.9554,0.8305,1.0323,0.06223,0.20284,4.9488,460,95
SPC25,k562,G1,4.5663,4.1583,4.8683,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.982,0.07694,0.21882,5.4481,516,181
SPC25,k562,S,4.6608,4.2749,5.1854,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.982,0.07694,0.21882,5.4481,516,181
SPC25,k562,G2M,4.67,4.0057,5.1938,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.982,0.07694,0.21882,5.4481,516,181
SPCS2,k562,G1,5.2695,5.0957,5.3605,5.0,5.0,5.0,5.0,5.0,5.0,0.9692,0.8496,0.8746,0.00091,0.13434,1.9151,48,114
SPCS2,k562,S,5.2635,5.1137,5.3604,5.0,5.0,5.0,5.0,5.0,5.0,0.9481,0.831,0.8746,0.00091,0.13434,1.9151,48,114
SPCS2,k562,G2M,5.2827,5.0992,5.4157,5.0,5.0,5.0,5.0,5.0,5.0,0.9554,0.8305,0.8746,0.00091,0.13434,1.9151,48,114
SPCS3,k562,G1,5.9211,5.8934,5.9531,5.6,5.0,6.0,5.0,5.0,5.0,0.9692,0.8496,0.9553,0.00551,0.13519,2.2791,67,115
SPCS3,k562,S,5.8932,5.4715,5.9925,5.4,5.0,6.0,5.0,5.0,5.0,0.9481,0.831,0.9553,0.00551,0.13519,2.2791,67,115
SPCS3,k562,G2M,5.927,5.881,5.9736,5.2,5.0,6.0,5.0,5.0,5.0,0.9554,0.8305,0.9553,0.00551,0.13519,2.2791,67,115
SPRTN,k562,G1,6.7936,6.7159,6.843,6.133,1.0,8.0,6.133,1.0,8.0,0.9692,0.8496,0.9512,0.00519,0.13323,1.5795,25,128
SPRTN,k562,S,6.8246,6.7312,6.9311,2.8,1.0,8.0,2.8,1.0,8.0,0.9481,0.831,0.9512,0.00519,0.13323,1.5795,25,128
SPRTN,k562,G2M,6.7896,6.6412,6.9008,3.267,1.0,8.0,3.267,1.0,8.0,0.9554,0.8305,0.9512,0.00519,0.13323,1.5795,25,128
SPTSSA,k562,G1,6.7092,6.5708,6.7903,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.7869,0.00352,0.12423,1.6562,26,113
SPTSSA,k562,S,6.7156,6.5433,6.798,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.7869,0.00352,0.12423,1.6562,26,113
SPTSSA,k562,G2M,6.7183,6.5396,6.8326,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.7869,0.00352,0.12423,1.6562,26,113
SRBD1,k562,G1,5.9821,5.5152,6.5386,4.533,1.0,7.0,4.4,1.0,7.0,0.9692,0.8496,1.0333,0.02906,0.148,2.5176,156,143
SRBD1,k562,S,6.2094,5.8584,6.6433,4.867,1.0,7.0,4.8,1.0,6.65,0.9481,0.831,1.0333,0.02906,0.148,2.5176,156,143
SRBD1,k562,G2M,6.2001,5.7373,6.3813,5.2,2.0,7.0,5.133,2.0,7.0,0.9554,0.8305,1.0333,0.02906,0.148,2.5176,156,143
SRF,k562,G1,4.7202,4.3145,5.5254,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.7651,0.01168,0.12198,1.5924,19,120
SRF,k562,S,4.9049,4.5137,5.4664,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.7651,0.01168,0.12198,1.5924,19,120
SRF,k562,G2M,4.9322,4.3103,5.586,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.7651,0.01168,0.12198,1.5924,19,120
SRFBP1,k562,G1,5.7004,5.4533,5.8294,4.133,4.0,5.3,4.0,4.0,4.0,0.9692,0.8496,0.9627,0.00709,0.14451,3.4385,251,73
SRFBP1,k562,S,5.7145,5.4741,5.9019,4.533,4.0,6.0,4.133,4.0,5.3,0.9481,0.831,0.9627,0.00709,0.14451,3.4385,251,73
SRFBP1,k562,G2M,5.6743,5.369,5.9602,4.467,4.0,6.0,4.267,4.0,6.0,0.9554,0.8305,0.9627,0.00709,0.14451,3.4385,251,73
SRP14,k562,G1,6.571,6.3772,6.6953,7.0,7.0,7.0,6.933,6.35,7.0,0.9692,0.8496,0.9464,0.00336,0.12739,2.1078,44,120
SRP14,k562,S,6.4919,6.2127,6.6456,7.067,7.0,7.65,7.0,6.35,7.65,0.9481,0.831,0.9464,0.00336,0.12739,2.1078,44,120
SRP14,k562,G2M,6.5538,6.354,6.6859,7.067,7.0,7.65,7.0,7.0,7.0,0.9554,0.8305,0.9464,0.00336,0.12739,2.1078,44,120
SRP19,k562,G1,5.7458,5.3908,5.8891,6.0,6.0,6.0,5.867,5.0,6.0,0.9692,0.8496,0.918,0.00157,0.13694,1.9902,81,101
SRP19,k562,S,5.7371,5.5086,5.8651,6.0,6.0,6.0,5.867,5.0,6.0,0.9481,0.831,0.918,0.00157,0.13694,1.9902,81,101
SRP19,k562,G2M,5.7725,5.3436,5.9185,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.918,0.00157,0.13694,1.9902,81,101
SRP54,k562,G1,5.3046,5.1325,5.4265,5.067,4.0,6.0,4.267,4.0,6.0,0.9692,0.8496,1.0597,0.02977,0.14935,3.0871,219,75
SRP54,k562,S,5.3787,5.0958,5.5312,5.467,4.0,6.0,4.0,4.0,4.0,0.9481,0.831,1.0597,0.02977,0.14935,3.0871,219,75
SRP54,k562,G2M,5.3042,4.9867,5.5049,5.467,4.0,6.0,4.133,4.0,5.3,0.9554,0.8305,1.0597,0.02977,0.14935,3.0871,219,75
SRP68,k562,G1,5.7266,5.5868,5.8546,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,1.0312,0.02878,0.15135,3.3494,264,158
SRP68,k562,S,5.6722,5.213,5.8103,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,1.0312,0.02878,0.15135,3.3494,264,158
SRP68,k562,G2M,5.7328,5.5918,5.8501,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,1.0312,0.02878,0.15135,3.3494,264,158
SRP72,k562,G1,5.9987,5.7439,6.1765,4.933,4.35,5.0,4.867,4.0,5.0,0.9692,0.8496,0.9238,0.00232,0.1394,1.6686,49,211
SRP72,k562,S,5.8952,5.4023,6.1645,5.0,5.0,5.0,4.733,4.0,5.0,0.9481,0.831,0.9238,0.00232,0.1394,1.6686,49,211
SRP72,k562,G2M,5.9407,5.5006,6.1381,4.733,4.0,5.0,4.467,4.0,5.0,0.9554,0.8305,0.9238,0.00232,0.1394,1.6686,49,211
SRP9,k562,G1,6.5868,6.4199,6.6847,6.733,6.0,7.0,6.467,6.0,7.0,0.9692,0.8496,0.9037,0.00061,0.1323,2.0066,46,155
SRP9,k562,S,6.5733,6.356,6.7224,6.933,6.35,7.0,6.6,6.0,7.0,0.9481,0.831,0.9037,0.00061,0.1323,2.0066,46,155
SRP9,k562,G2M,6.6735,6.5821,6.8288,6.933,6.35,7.0,6.667,6.0,7.0,0.9554,0.8305,0.9037,0.00061,0.1323,2.0066,46,155
SRRM1,k562,G1,5.6367,5.5441,5.7668,1.8,1.0,7.0,1.8,1.0,7.0,0.9692,0.8496,0.9755,0.01186,0.12933,2.5046,145,151
SRRM1,k562,S,5.6124,5.4632,5.7435,2.133,1.0,7.0,2.133,1.0,7.0,0.9481,0.831,0.9755,0.01186,0.12933,2.5046,145,151
SRRM1,k562,G2M,5.6819,5.4305,6.037,2.2,1.0,7.0,2.2,1.0,7.0,0.9554,0.8305,0.9755,0.01186,0.12933,2.5046,145,151
SRRM2,k562,G1,6.7894,6.6791,6.8891,7.733,7.0,8.0,7.733,7.0,8.0,0.9692,0.8496,0.9159,0.00151,0.14439,2.2471,90,148
SRRM2,k562,S,6.7563,6.4816,6.8932,7.8,7.0,8.0,7.733,7.0,8.0,0.9481,0.831,0.9159,0.00151,0.14439,2.2471,90,148
SRRM2,k562,G2M,6.754,6.5396,6.8521,7.2,7.0,8.0,7.133,7.0,8.0,0.9554,0.8305,0.9159,0.00151,0.14439,2.2471,90,148
SRRT,k562,G1,5.826,5.6318,6.0907,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9989,0.01023,0.18616,5.2305,441,260
SRRT,k562,S,5.8937,5.6361,6.1938,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9989,0.01023,0.18616,5.2305,441,260
SRRT,k562,G2M,5.8208,5.666,6.0447,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9989,0.01023,0.18616,5.2305,441,260
SRSF1,k562,G1,4.4422,4.2335,4.7997,2.8,2.0,3.0,2.533,2.0,3.0,0.9692,0.8496,0.9817,0.00754,0.15157,4.5504,460,144
SRSF1,k562,S,4.4271,3.8947,4.7472,3.067,2.0,4.95,2.933,2.0,4.95,0.9481,0.831,0.9817,0.00754,0.15157,4.5504,460,144
SRSF1,k562,G2M,4.4859,4.1703,4.678,2.933,2.35,3.0,2.733,2.0,3.0,0.9554,0.8305,0.9817,0.00754,0.15157,4.5504,460,144
SRSF7,k562,G1,4.0192,3.3649,4.658,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,1.0265,0.02012,0.13907,3.9399,288,101
SRSF7,k562,S,3.9381,3.1718,4.8697,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,1.0265,0.02012,0.13907,3.9399,288,101
SRSF7,k562,G2M,3.782,3.2178,4.0397,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,1.0265,0.02012,0.13907,3.9399,288,101
SS18L2,k562,G1,5.6397,5.3051,6.2564,6.867,6.0,7.0,6.867,6.0,7.0,0.9692,0.8496,0.9189,0.0013,0.13937,2.0519,71,130
SS18L2,k562,S,5.808,5.506,6.1437,6.933,6.35,7.0,6.933,6.35,7.0,0.9481,0.831,0.9189,0.0013,0.13937,2.0519,71,130
SS18L2,k562,G2M,5.8025,5.2543,6.2157,6.933,6.35,7.0,6.933,6.35,7.0,0.9554,0.8305,0.9189,0.0013,0.13937,2.0519,71,130
SSBP1,k562,G1,5.285,3.4398,5.6784,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.8117,0.00195,0.14852,4.2054,128,116
SSBP1,k562,S,5.0185,2.5874,5.7348,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.8117,0.00195,0.14852,4.2054,128,116
SSBP1,k562,G2M,5.4723,5.158,5.7781,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.8117,0.00195,0.14852,4.2054,128,116
SSU72,k562,G1,3.0253,2.8486,3.1841,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9522,0.00763,0.15538,3.3686,272,68
SSU72,k562,S,3.0602,2.8906,3.6044,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9522,0.00763,0.15538,3.3686,272,68
SSU72,k562,G2M,3.0304,2.7347,3.6641,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9522,0.00763,0.15538,3.3686,272,68
STRIP1,k562,G1,6.7092,6.6223,6.8256,6.533,6.0,7.0,6.333,5.35,7.0,0.9692,0.8496,0.7742,0.00824,0.12826,1.758,39,105
STRIP1,k562,S,6.7122,6.5756,6.9072,6.867,6.0,7.0,6.8,6.0,7.0,0.9481,0.831,0.7742,0.00824,0.12826,1.758,39,105
STRIP1,k562,G2M,6.7047,6.539,6.7969,6.733,6.0,7.0,6.667,6.0,7.0,0.9554,0.8305,0.7742,0.00824,0.12826,1.758,39,105
